id,created_at,class ,text
6.55E+17,10/16/2015 18:36,closure,DC Water reports that 11th St between Hamilton St &amp; Chillum Pl NE will be closed for approx 4-6 hours due to emergency repairs. Please avoi…
6.55E+17,10/16/2015 18:20,open,Due to police activity the 1100 to the 1300 blocks of Florida Ave NE are all open.
6.55E+17,10/16/2015 17:26,closure,"Prince Georges County, Maryland Police and Fire report that the Woodrow Wilson Bridge (Maryland to Virginia Span-inner loop beltway) is clo…"
6.55E+17,10/16/2015 16:56,closure,The 1100 through 1300 blocks of Florida Ave NE are closed due to police activity. Please avoid the area.
6.55E+17,10/16/2015 16:41,theft ,"2D attempted robbery of establishment at 1158hrs in the 5700 b/o Connecticut. LOF B/M, mid 20’s, 6'0"", medium build, wearing a gray skull c…"
6.55E+17,10/16/2015 10:19,closure,"Due to MPD activity, the 3200 b/o 15th Place SE is blocked to traffic. Please avoid and use alternate routes."
6.55E+17,10/16/2015 9:50,theft ,"Robbery Snatch, 0512 hours, 6100 b/o Banks Place, NE No lookout given CALL 911 W/ EVENT #I20150599349"
6.55E+17,10/16/2015 8:34,theft ,"Robbery Snatch, 0230 hours, Unit b/o K Street, NW LOF (2) B/M’s, wearing black jackets and blue jeans CALL 911 W/ EVENT # I20150590751"
6.55E+17,10/16/2015 5:39,violence,"Stabbing, 0110 hours, 200 b/o K Street, NW LOF B/M wearing all black CALL 911 W/ EVENT # I20150590751"
6.55E+17,10/16/2015 1:23,violence,"Shooting at1950 hrs in the 3200 b/o 15th Place, SE. No lookout. CALL 911 W/ EVENT #I20150598689"
6.55E+17,10/15/2015 23:53,theft ,"Robbery (F&amp;V) at 1859 hrs in the 900 b/o Rhode Island Ave. NE LOF 4 B/M, wearing hoodies and dark clothing. CALL 911 W/ EVENT # I20150598568"
6.55E+17,10/15/2015 23:38,violence,Robbery Force and Violence at 1905 hours in the 2700 Blk of Martin Luther King Jr. Avenue SE. LOF B/M dark complexion wearing jeans and a h…
6.55E+17,10/15/2015 23:24,violence,"Assault w/ intent to Robbery at 1840 hrs in the 3500 b/o East Capitol St SE. LOF (2) B/M’s, dreads, blue jeans. CALL 911 W/ EVENT #I2015059…"
6.55E+17,10/15/2015 21:47,theft ,"Robbery (Gun) 1721 hrs at 12th &amp; Rhode Island Ave. NE. LOF 2 B/M, One wearing a purple shirt. CALL 911 W/ EVENT # I20150598351"
6.55E+17,10/15/2015 19:43,violence,Stabbing at 1503 hrs at Benning Road/G Street SE. No Lookout. CALL 911 W/ EVENT # I20150598061
6.55E+17,10/15/2015 19:13,violence,"Stabbing at 1431 hrs in the 600 b/o Mellon Street, SE LOF 2B/Ms, 1 B/M: Dreads, Red Shirt, Blue Jeans, 2 B/M: Grey Shirt CALL 911 W/ EVENT …"
6.55E+17,10/15/2015 14:37,theft ,"Robbery Snatch, 3000 b/o MLK Jr, Ave, SE. LOF /M, wearing a red shirt and blue pants. Last seen running south bound on MLK Jr, Ave, SE CALL…"
6.55E+17,10/15/2015 11:28,open,DDOT reports that the accident on I-295 Southbound at East Capitol Street is clear and all lanes are now reopened.
6.55E+17,10/15/2015 10:58,closure,MPD reports an accident on I-295 Southbound at East Capitol Street. The middle lane is blocked at this time. Please use alternate routes.
6.55E+17,10/15/2015 9:28,violence,"[Robbery f/v] at [2300] hrs at 1301 9th st. N.W. LOF W/M 5'9-6'1, Brown hair , wearing long khaki pants, white shoes CALL 911 W/ EVENT #"
6.55E+17,10/15/2015 7:28,theft ,"robbery at 0226 hrs in the unit b/o Sheriff Road, SE LOF: S-1 B/M Mult color bandana,s-2B/M CALL 911 W/ EVENT # I20150597142"
6.55E+17,10/15/2015 4:58,violence,"shooting at 0026 hrs in the 5000 b/o Bass Place, SE No lookout. CALL 911 W/ EVENT # I20150597018"
6.55E+17,10/15/2015 3:57,violence,"Stabbing, 2255 hours,Potomac Ave Metro Station, LOF B/M, armed w/ a knife, 15-25 yrs old, riding a BMX style bike CALL 911 W/ EVENT # I2015…"
6.54E+17,10/15/2015 3:26,violence,"Robbery Force &amp; Violence, 2150 hours, 100 b/o 14th Street, SE LOF (4) B/M’s, 14-15 years of age, 5'5""- 5'6"" CALL 911 W/ EVENT # I20150590751"
6.54E+17,10/15/2015 3:11,theft ,7D is on the scene of a confirmed Robbery of an Establishment at Momma’s Kitchen at 2028 Martin Luther king Avenue SE. The lookout is for (…
6.54E+17,10/15/2015 1:33,theft ,"5D robbery at 2054hrs in the 1300 b/o Staples St. NE. LOF 1 B/M dark complexion, wearing a black jacket and jeans armed w/ a gun and knives…"
6.54E+17,10/15/2015 1:14,open,The suspicious package is negative results and road closure reopened.
6.54E+17,10/15/2015 0:54,theft ,3D Robbery of an Establishment at 3000 b/o Sherman Ave NW. The lookout is for 2 B/M wearing all black w/ beards 20-25 years old. CALL 911 W…
6.54E+17,10/14/2015 23:55,closure,Suspicious Package Activity: 131 M St NEMPD reports Federal Protective Service is handling the scene//The below road CLOSURES are in effect…
6.54E+17,10/14/2015 23:16,theft ,Stabbing @ 16th &amp; Independence Ave SE LOF: 2B/Ms wearing blk sweaters CALL 911 W/ EVENT # I20150596370
6.54E+17,10/14/2015 18:24,open,Police activity on G St between 9th and 10th St NW are all clear.
6.54E+17,10/14/2015 17:06,closure,MPD reports the street is closed on G Street NW between 9th &amp; 10th Street NW due to police activity. Please avoid the area. Use alternate r…
6.54E+17,10/14/2015 16:16,open,The 500 b/o 12th St NW has now been re-opened.
6.54E+17,10/14/2015 16:02,closure,The 500 b/o 12th St NW is closed due to police activity. Please avoid the area.
6.54E+17,10/14/2015 15:11,theft ,"Carjacking (armed) at 1039 hrs in the 4600 b/o S. Capitol St SW LOF B/M, medium complexion, long dreadlocks, wearing all black, armed w/ bl…"
6.54E+17,10/14/2015 14:35,theft ,"Robbery (Gun) at 1005 hrs near the intersection of 13th St SE/ Alabama Ave SE LOF B/M 5'9, 115-120lbs, wearing all black w/ a black face ma…"
6.54E+17,10/14/2015 13:14,theft ,"Robbery Snatch_ 0852 hours_ 300 blk of G St NE, LOF (2) B/M’s, 16-17 yrs of age wearing a Black/Gray coat. CALL 911 W/ EVENT # I20150595229"
6.54E+17,10/14/2015 11:53,closure,DDOT reports that the traffic accident is clear on westbound (inbound) Suitland Pkwy. All lanes closed due to the accident have reopened to…
6.54E+17,10/14/2015 10:43,closure,DDOT reports that westbound (inbound) Suitland Pkwy SE remains closed at this time. Traffic is being detoured onto Naylor Rd. Delays are he…
6.54E+17,10/14/2015 9:38,closure,MPD reports a traffic accident on westbound (inbound) Suitland Pkwy at Stanton Rd. SE. The road is closed at that location while the accide…
6.54E+17,10/14/2015 6:37,theft ,"Robbery GUN - 0145 hrs at 4300 C St SE. LOF 2 B/M’s, 5'9"", dreadlocks, armed w/ handguns CALL 911 W/ EVENT #I20150594886"
6.54E+17,10/14/2015 5:23,theft ,robbery at 2338 hrs in the 2200 b/o 12th street LOF B/M wearing all black armed w/ a hand gun CALL 911 W/ EVENT # I20150594711
6.54E+17,10/14/2015 4:07,theft ,robbery at 2328 hrs in the 1100 b/o U Street LOF B/M wearing all black CALL 911 W/ EVENT # I20150594711
6.54E+17,10/14/2015 2:31,theft ,"Robbery 2200 hours, 1500 b/o D Street, SE LOF B/M wearing black jacket and black hat CALL 911 W/ EVENT # I20150594584"
6.54E+17,10/14/2015 2:31,theft ,"Robbery , 2205 hours, 1100 b/o 4th Street, NE LOF B/M wearing all black CALL 911 W/ EVENT # I20150594595"
6.54E+17,10/14/2015 0:29,theft ,"3D Robbery at 1915 hrs in the 900 b/o St St NW. LOF 3 B/M 17 years of age, 5'5""-5'6"", CALL 911 W/ EVENT # I20150594315"
6.54E+17,10/13/2015 23:23,theft ,5D Robbery at 1830 hrs in the 2400 b/o 17th St NE. Suspect in custody CALL 911 W/ EVENT # I20150594191
6.54E+17,10/13/2015 22:42,closure,Stabbing at 1805 hrs at 22nd and Alabama Ave SE. No Lookout at this time. CALL 911 W/ EVENT # I20150594139
6.54E+17,10/13/2015 19:58,theft ,"5D Robbery at 1445hrs in the 900 b/o Evarts Street NE. LOF B/M 18-20 years old, wearing a mask, a gray and black hoodie, and black pants. C…"
6.54E+17,10/13/2015 18:07,closure,Capitol Police reports D Street NE from Delaware Avenue to 2nd Street NE is closed due to police activity. Please avoid the area. Use alter…
6.54E+17,10/13/2015 18:07,closure,Pepco reports Sandy Spring Rd NW is closed between Whittier St NW and Van Buren St NW to all traffic for approx 4 hours due to repairs. Ple…
6.54E+17,10/13/2015 17:32,closure,Southbound South Capitol St is closed due to a motor vehicle accident at the intersection of South Capitol St &amp; Atlantic St. Please avoid t…
6.54E+17,10/13/2015 13:45,theft ,"Robbery Snatch at 0855 hrs in the 3500 b/o Ames St., NE LOF B/M, 20 yrs, 150 lbs, dark complexion, 5'0. wearing a back coat, brown shirt we…"
6.54E+17,10/13/2015 11:32,closure,"MPD reports an accident at 5015 Sargent Rd, NE. The road is close on Sargent Rd between Emerson St and Eastern Ave NE. Please use alternate…"
6.54E+17,10/13/2015 6:49,theft ,robbery at 0157 hrs in the 1400 b/o Monroe LOF S2 H/M WITH KNIFE ORANGE BANDANA COVERING FACE LONG HAIRALL BLACK CLOTHINGS1 B/M BLACK SHORT…
6.54E+17,10/13/2015 3:07,closure,ROBBERY at 2151 hrs in the 1400 b/o Columbia road LOF CALL 911 W/ EVENT # I20150592573
6.54E+17,10/13/2015 1:23,theft ,"Robbery Fear, 2021hrs, 1200 b/o of C St SE, LOF: (5) B/M’s, 17-18 yoa, unk clothing, L/S SB on 12th St towards Watkins Park/Pennsyvania Ave…"
6.54E+17,10/13/2015 0:04,violence,Robbery Force &amp; Violence at 1943 hrs in the 1600 b/o Wisconsin Avenue NW. LOF: 2 black/males in a silver van EB on Dumbarton Street NW. Sus…
6.54E+17,10/12/2015 20:15,closure,MPD reports an accident w/ injury at Connecticut Ave. and L St. NW. Southbound Connecticut Ave. in closed. Please avoid the area
6.54E+17,10/12/2015 11:00,theft ,"4D is working a Robbery Gun report in the 600 b/o Tuckerman Street, NW. No reported injuries, taken was a wallet, $30.00, and lunch box. LO…"
6.53E+17,10/12/2015 5:29,theft ,"Robbery (Gun) at 1259 hrs in the 3000 b/o Stanton Rd, SE LOF: S-1 B/M 6'1""; All Blk clothing, , S-2 B/M, all blk clothing both armed w/gun …"
6.53E+17,10/12/2015 3:59,theft ,"Robbery at 2307 hrs in the 4800 b/o 7th St NW. LOF a B/M 6’, slim build, gray hoodie and blue jeans CALL 911 W/ EVENT # I20150590636"
6.53E+17,10/12/2015 2:30,theft ,"Robbery Gun, 2127 hours, 300 b/o H Street, NE LOF (5) B/M’s, (1) wearing a black hoodie, mask, and jeans armed w/ a handgun CALL 911 W/ EVE…"
6.53E+17,10/11/2015 23:22,closure,HSEMA field operations reports the Taste of DC has concluded however all associated street closures remain in effect. Please use alternate …
6.53E+17,10/11/2015 23:22,theft ,"Robbery Snatch at 1855 hrs in the 1600 b/o Pennsylvania Ave., SE LOF: 3-4 B/M, grey and black Hoodie, Blue Jeans, Backpack w/ Wings CALL 91…"
6.53E+17,10/11/2015 16:31,advisory,HSEMA field operations reports the Taste of DC has begun.
6.53E+17,10/11/2015 14:59,theft ,"7D is on the scene of a confirmed Robbery of an Establishment at 2700 block MLK Jr Ave SE. LOF B/M, 35yrs, 5'7"", 250lbs, dreads, wearing bl…"
6.53E+17,10/11/2015 7:02,theft ,"Armed Carjacking at 0224 hrs at 25th St SE &amp; Good Hope Rd SE. LOF Gray Mazda 3 unk MD tags occupied by a B/M 5'9"" dark cplx, light jacket, …"
6.53E+17,10/11/2015 4:59,theft ,"robbery at 0019 hrs in the 900 b/o T street NW LOF B/M white shirt and blue skinny jeans, B/M Black shirt and skinny jeans CALL 911 W/ EVEN…"
6.53E+17,10/11/2015 4:59,theft ,robbery at 0013 hrs in the 1500 b/o 10th street LOF 2B/M wearing blue jeans and dark shirts CALL 911 W/ EVENT # I20150588593
6.53E+17,10/11/2015 4:29,theft ,"Robbery Fear at 2329 hrs at the corner of 16th and Gales street. LOF B/M, 16-20 y/o, 5'10"", wearing jeans. CALL 911 W/ EVENT #20150588515"
6.53E+17,10/11/2015 3:14,advisory,MPD and the DC Department of Transportation would like to inform the public of several street closures due to the Taste of DC scheduled to …
6.53E+17,10/11/2015 3:14,theft ,"Robbery GUN - 4300 Benning Rd, NE @ 2230 hrs-LOF B/M, 30-40 years old, 5'9"", 200 lbs, wearing all black, armed w/ a handgun CALL 911 W/ EVE…"
6.53E+17,10/11/2015 2:59,advisory,MPD would like to advise the public and members of the media of the following street closures in connection w/ the Army Ten-Miler scheduled…
6.53E+17,10/11/2015 2:15,theft ,Robbery at 2146 hrs at 11th and Irving street NW LOF 2B/M In a silver vehicle CALL 911 W/ EVENT #I20150588278
6.53E+17,10/11/2015 1:43,violence,"Robbery Force and Violence at 2125 hrs in the 900 b/o 48th St. NE. LOF B/M, 14-16 years of age, 5'5""-5'6"", red hoodie and tan pants. CALL 9…"
6.53E+17,10/11/2015 1:43,theft ,"Robbery Snatch at 2054 hrs in the 700 b/o Pennsylvania Ave., SE LOF 10-15 juveniles riding bikes. CALL 911 W/ EVENT # 20150588170"
6.53E+17,10/11/2015 0:57,theft ,"3D Robbery Knife at 19:59 hours in the 1600 b/o Vermont Street NE LOF: 3 B/M’s, 16 to18 YOA, 5’07” to 5’08”,(1) black pants, grey shirt, (2…"
6.53E+17,10/10/2015 21:46,open,The Million Man March is ended and HSEMA EOC Activation has closed down for today and all associated road closures reopened.
6.53E+17,10/10/2015 20:41,closure,The Million Man March has concluded however all associated street closures remain in effect. Please avoid the area.
6.53E+17,10/10/2015 20:23,theft ,"Robbery Gun at 1545 hours in the300 b/o Raleigh Place SE LOF: 3 black/males, suspect (1) dreadlocks, blue shirt, blue pants, blue jacket, 5…"
6.53E+17,10/10/2015 19:23,theft ,"Robbery gun at 1432 hrs in the 1200 b/o Newton Street, NE LOF a B/M 5'8 medium complexion wearing a dark shirt w/ blue jeans armed w/ a bla…"
6.53E+17,10/10/2015 12:19,theft ,"Robbery Hold Up Gun at 0654 hrs in the 300 hundred b/o 18th Pl, NE. LOF B/M 40-55 yrs old, 5'8-6'0, wearing a black hoodie black cargo pant…"
6.53E+17,10/10/2015 9:13,theft ,"Armed Carjacking at 0405 hrs in the 3000 b/o Connecticut AVE, NW LOF Blue Benz C300 bearing VA plate VDZ1372. CALL 911 W/ EVENT # 201505866…"
6.53E+17,10/10/2015 8:41,violence,"7D is working a confirmed stabbing at 2700 Martin Luther King Ave SE. LOF: B/M, Stocky Build, Short Haircut, wearing all black CALL 911 W/ …"
6.53E+17,10/10/2015 7:20,theft ,[Robbery Snatch ] at [0307] hrs in the [200 b/o Walnut St. N.E.] LOF 2 B/M Light complextion. CALL 911 W/ EVENT #
6.53E+17,10/10/2015 7:03,theft ,"Robbery Gun at 0210 hrs in the 600 b/o L Street, NE LOF B/M, dark zip up hoodie, blue jeans CALL 911 W/ EVENT #"
6.53E+17,10/10/2015 6:46,theft ,"Robbery Knife at 0220 hrs in the 700 b/o 21st Street NE. LOF B/M, black leather jacket, black pants or jeans CALL 911 W/ EVENT # 1201505865…"
6.53E+17,10/10/2015 6:32,theft ,"Robbery GUN - at 0125 - in the 3600 blk of Hayes St NE. LOF 2 B/M’s, (1) armed w/ a gun CALL 911 W/ EVENT #I20150586452"
6.53E+17,10/10/2015 4:00,advisory,Prince George’s County Police reports the Silver Alert has been resolved in the case Walter Boyce Jr.
6.53E+17,10/10/2015 3:01,advisory,"***Silver Alert is being activated for a missing 92-year-old B/M. Missing Subject: Walter Boyce Jr. (5/19/1923) B/M, 5’11, 177 lbs. Brown e…"
6.53E+17,10/10/2015 2:30,violence,Robbery Force and Violence at 2146 hrs in the 1600 b/o New York Ave NE. No lookout CALL 911 W/ EVENT #I20150585993
6.53E+17,10/10/2015 2:15,closure,Scheduled Street Closures for the NLEOMF 5K Run\Walk to Remember- MPD and the DC Department of Transportation would like to inform the publ…
6.53E+17,10/10/2015 2:00,closure,Scheduled Street Closures for the Justice or Else\Million Man March- MPD and the DC Department of Transportation would like to inform the p…
6.53E+17,10/10/2015 2:00,theft ,"Robbery gun at 2127 hrs in the 200 b/o Rhode Island Ave, NE LOF 3 B/M’s S-1 high top fade wearing a light color sweater, light jeans 5'8"" 1…"
6.53E+17,10/10/2015 1:15,violence,"Robbery Force &amp; Violence at 2100 hrs in the 1500 b/o Gales Street, NE LOF 5-8 juvenile males and females. CALL 911 W/ EVENT # I20150585895"
6.53E+17,10/9/2015 23:30,theft ,Robbery w/ Armed (gun) at 1841 hrs in the 3rd &amp; F Street NE. LOF a Dark Red Vehicle w/ unknown occupants. Possibly 2-3 Subjects. Also possi…
6.53E+17,10/9/2015 23:15,violence,Shooting in the 2900 block Knox Place SE. No Lookout. CALL 911 W/ EVENT # I20150585540
6.53E+17,10/9/2015 23:01,theft ,"3D attempted robbery at 1825 hrs in the 1700 b/o Columbia road NW. LOF B/M short hair, wearing a gray shirt and blue jeans. CALL 911 W/ EVE…"
6.53E+17,10/9/2015 23:01,violence,Shooting in the1800 block Tobias Drive SE. No Lookout. CALL 911 W/ EVENT # I20150585540
6.53E+17,10/9/2015 22:44,theft ,"Robbery Knife at 1800 hours in the 700 b/o Alabama Avenue SE. LOF: black/male, dark complexion, 59"" height, 190 lbs, dreads, mustache, wear…"
6.53E+17,10/9/2015 22:04,theft ,"Robbery Snatch at 1716 hrs in the 2500 b/o Pennsylvania Ave. SE. LOF B/M, 5'4""-5'8"", dark complexion, early 20’s, dreads, black jacket. CAL…"
6.53E+17,10/9/2015 22:04,theft ,3D robbery/snatch at 1655 hrs in the 1200 b/o M st NW. LOF B/M wearing a green shirt and jeans riding a bicycle. CALL 911 W/ EVENT # I20150…
6.53E+17,10/9/2015 21:11,open,DDOT reports A private flatbed tow truck is in route to remove torched vehicle. All travel lanes are now open.
6.53E+17,10/9/2015 20:10,closure,DDOT reports South Capitol Street at Potomac Avenue SW is closed due to Fire Department activity. Traffic is being diverted at M Street. Pl…
6.52E+17,10/9/2015 14:53,open,All lanes are open in reference to the accident at M L King Ave. and Eaton Rd. SE.
6.52E+17,10/9/2015 14:38,closure,MPD reports an accident w/ injury at Martin L. King Jr. Ave. at Eaton Rd. SE. Traffic is closed in both directions on Martin L. King Jr. Av…
6.52E+17,10/9/2015 14:23,closure,MPD reports 2nd St NE between the 100 b/o Constitution Ave and East Capitol Street NE is closed due to police activity.
6.52E+17,10/9/2015 11:53,closure,Two left lanes of the Outer Loop are blocked. Two right lanes are open. Outer Loop delays are approx 4.5 miles. Inner Loop rubbernecking de…
6.52E+17,10/9/2015 11:38,closure,"I-95/495 Northbound (Outer Loop) at Branch Avenue (MD-5/Exit 7). Prince George’s County, Maryland. All lanes blocked. Delays heavy at this …"
6.52E+17,10/9/2015 10:53,open,DC Fire has cleared the scene of 1706 Connecticut Ave. NW. Southbound Connecticut Ave. between R and S streets has reopened to traffic.
6.52E+17,10/9/2015 9:53,open,Westbound lanes of Suitland Pkwy. are open at this time while eastbound lanes remain closed from the accident. There are no closures on the…
6.52E+17,10/9/2015 9:38,closure,Due to DC Fire/EMS activity 1706 Connecticut Avenue NW is closed going southbound between S Street NW and R Street NW. Please use alternate…
6.52E+17,10/9/2015 9:38,closure,"Suitland Pkwy. is blocked between Forestville Rd. and Pennsylvania Ave. (Maryland), due to a tractor trailer falling off the beltway onto S…"
6.52E+17,10/9/2015 8:38,theft ,"Robbery Fear at 0158 hrs in the 1300 b/o I Street, NW. LOF 4 B/M’s in a black Chevy Impala CALL 911 W/ EVENT #"
6.52E+17,10/9/2015 6:38,theft ,"Robbery Gun, 0212 hours, 1400 b/o Parkwood Place, NW LOF (3) B/M’s (1) 5'6"", wearing a red jacket, suspects fled in a gray Honda CALL 911 W…"
6.52E+17,10/9/2015 5:39,violence,"Robbery (Force and Violence) at 0050 hrs at the corner of Kentucky Ave SE &amp; K Street SE. LOF 2 B/M’s, both 6'1""-6'2"", Wearing dark clothing…"
6.52E+17,10/9/2015 5:23,advisory,The Silver Alert issued for Larue Harman Wetherald has been Cancelled. Ms. Wetherald has been found unharmed.
6.52E+17,10/9/2015 5:08,theft ,"Robbery at 1230 hrs in the 1800 b/o P Street, SE LOF: 2 B/M, 6’, wearing all blk, armed w/guns CALL 911 W/ EVENT #I20150584138"
6.52E+17,10/9/2015 4:38,theft ,Robbery at 2231 hrs in the 100 b/o Thomas St NW. LOF 5 B/M’s gray hoodie. CALL 911 W/ EVENT # 20150583909
